"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)","speed (km/sec)","vr (km/sec)","vi (km/sec)"
28 Feb 2024 20:00:00.000,-213.912482,-5386.743372,-4271.534371,5.913258,4.899414,-6.474677,10.044517,-0.000000,10.044517
28 Feb 2024 20:01:00.000,141.062720,-5081.150596,-4650.299836,5.915951,5.283589,-6.147253,10.035114,0.373675,10.028154
28 Feb 2024 20:02:00.000,495.423351,-4753.287523,-5008.686904,5.892859,5.641037,-5.796231,10.007167,0.742105,9.979613
28 Feb 2024 20:03:00.000,847.650050,-4404.888544,-5345.443062,5.845037,5.967581,-5.427136,9.961440,1.100349,9.900481
28 Feb 2024 20:04:00.000,1196.309569,-4037.903560,-5659.658225,5.774277,6.260237,-5.045798,9.899137,1.444031,9.793247
28 Feb 2024 20:05:00.000,1540.094617,-3654.423811,-5950.772772,5.682956,6.517278,-4.658013,9.821812,1.769539,9.661094
28 Feb 2024 20:06:00.000,1877.853160,-3256.607069,-6218.565914,5.573842,6.738197,-4.269237,9.731259,2.074131,9.507648
28 Feb 2024 20:07:00.000,2208.606107,-2846.608341,-6463.127803,5.449899,6.923565,-3.884347,9.629398,2.355962,9.336742
28 Feb 2024 20:08:00.000,2531.553801,-2426.520658,-6684.820075,5.314117,7.074841,-3.507496,9.518180,2.614037,9.152189
28 Feb 2024 20:09:00.000,2846.072871,-1998.328487,-6884.229844,5.169364,7.194148,-3.142043,9.399496,2.848108,8.957612
28 Feb 2024 20:10:00.000,3151.705624,-1563.874482,-7062.121730,5.018280,7.284055,-2.790552,9.275116,3.058547,8.756316
28 Feb 2024 20:11:00.000,3448.144367,-1124.838825,-7219.391583,4.863217,7.347379,-2.454846,9.146645,3.246204,8.551215
28 Feb 2024 20:12:00.000,3735.212871,-682.729424,-7357.024417,4.706204,7.387020,-2.136090,9.015503,3.412273,8.344800
28 Feb 2024 20:13:00.000,4012.846806,-238.880825,-7476.058028,4.548942,7.405840,-1.834895,8.882915,3.558172,8.139140
28 Feb 2024 20:14:00.000,4281.074531,205.540408,-7577.552846,4.392824,7.406566,-1.551422,8.749916,3.685442,7.935903
28 Feb 2024 20:15:00.000,4539.999170,649.525876,-7662.567944,4.238956,7.391735,-1.285481,8.617363,3.795668,7.736398
28 Feb 2024 20:16:00.000,4789.782513,1092.212833,-7732.142704,4.088193,7.363661,-1.036619,8.485953,3.890421,7.541619
28 Feb 2024 20:17:00.000,5030.630994,1532.870301,-7787.283415,3.941173,7.324422,-0.804198,8.356239,3.971217,7.352290
28 Feb 2024 20:18:00.000,5262.783777,1970.884845,-7828.953994,3.798355,7.275860,-0.587452,8.228653,4.039484,7.168912
28 Feb 2024 20:19:00.000,5486.502842,2405.746673,-7858.070049,3.660046,7.219590,-0.385544,8.103521,4.096556,6.991802
28 Feb 2024 20:20:00.000,5702.064894,2837.036533,-7875.495553,3.526434,7.157018,-0.197596,7.981083,4.143653,6.821130
28 Feb 2024 20:21:00.000,5909.754870,3264.413637,-7882.041524,3.397610,7.089357,-0.022723,7.861504,4.181892,6.656954
28 Feb 2024 20:22:00.000,6109.860816,3687.604767,-7878.466171,3.273589,7.017649,0.139946,7.744893,4.212277,6.499238
28 Feb 2024 20:23:00.000,6302.669916,4106.394559,-7865.476097,3.154330,6.942785,0.291258,7.631310,4.235713,6.347884
28 Feb 2024 20:24:00.000,6488.465471,4520.616948,-7843.728232,3.039747,6.865521,0.432022,7.520777,4.253010,6.202740
28 Feb 2024 20:25:00.000,6667.524654,4930.147697,-7813.832223,2.929724,6.786496,0.563004,7.413285,4.264890,6.063621
28 Feb 2024 20:26:00.000,6840.116892,5334.897912,-7776.353111,2.824120,6.706253,0.684924,7.308803,4.271994,5.930317
28 Feb 2024 20:27:00.000,7006.502739,5734.808453,-7731.814127,2.722781,6.625243,0.798456,7.207282,4.274892,5.802604
28 Feb 2024 20:28:00.000,7166.933146,6129.845134,-7680.699527,2.625541,6.543848,0.904225,7.108659,4.274088,5.680247
28 Feb 2024 20:29:00.000,7321.649039,6519.994605,-7623.457369,2.532233,6.462384,1.002813,7.012863,4.270031,5.563010
28 Feb 2024 20:30:00.000,7470.881121,6905.260850,-7560.502205,2.442685,6.381113,1.094756,6.919812,4.263114,5.450657
28 Feb 2024 20:31:00.000,7614.849866,7285.662201,-7492.217646,2.356727,6.300252,1.180550,6.829424,4.253688,5.342955
28 Feb 2024 20:32:00.000,7753.765640,7661.228794,-7418.958774,2.274192,6.219979,1.260650,6.741612,4.242062,5.239679
28 Feb 2024 20:33:00.000,7887.828919,8032.000423,-7341.054402,2.194918,6.140440,1.335476,6.656287,4.228510,5.140609
28 Feb 2024 20:34:00.000,8017.230581,8398.024711,-7258.809183,2.118747,6.061750,1.405415,6.573363,4.213274,5.045535
28 Feb 2024 20:35:00.000,8142.152245,8759.355572,-7172.505553,2.045529,5.984004,1.470822,6.492751,4.196567,4.954254
28 Feb 2024 20:36:00.000,8262.766641,9116.051907,-7082.405525,1.975117,5.907275,1.532022,6.414365,4.178580,4.866574
28 Feb 2024 20:37:00.000,8379.237992,9468.176504,-6988.752347,1.907375,5.831619,1.589315,6.338121,4.159479,4.782313
28 Feb 2024 20:38:00.000,8491.722418,9815.795116,-6891.772014,1.842169,5.757079,1.642978,6.263938,4.139413,4.701295
28 Feb 2024 20:39:00.000,8600.368326,10158.975683,-6791.674658,1.779375,5.683686,1.693263,6.191736,4.118515,4.623358
28 Feb 2024 20:40:00.000,8705.316804,10497.787675,-6688.655824,1.718874,5.611460,1.740404,6.121439,4.096899,4.548344
28 Feb 2024 20:41:00.000,8806.701998,10832.301553,-6582.897630,1.660553,5.540414,1.784615,6.052972,4.074671,4.476107
28 Feb 2024 20:42:00.000,8904.651488,11162.588307,-6474.569835,1.604306,5.470553,1.826094,5.986265,4.051921,4.406508
28 Feb 2024 20:43:00.000,8999.286640,11488.719081,-6363.830805,1.550033,5.401878,1.865023,5.921250,4.028730,4.339416
28 Feb 2024 20:44:00.000,9090.722947,11810.764854,-6250.828411,1.497637,5.334383,1.901571,5.857860,4.005172,4.274708
28 Feb 2024 20:45:00.000,9179.070354,12128.796186,-6135.700836,1.447029,5.268059,1.935892,5.796034,3.981310,4.212266
28 Feb 2024 20:46:00.000,9264.433566,12442.882998,-6018.577315,1.398125,5.202894,1.968130,5.735712,3.957201,4.151981
28 Feb 2024 20:47:00.000,9346.912339,12753.094405,-5899.578824,1.350843,5.138873,1.998416,5.676835,3.932896,4.093750
28 Feb 2024 20:48:00.000,9426.601760,13059.498573,-5778.818692,1.305110,5.075980,2.026874,5.619351,3.908439,4.037475
28 Feb 2024 20:49:00.000,9503.592503,13362.162608,-5656.403176,1.260852,5.014196,2.053617,5.563205,3.883871,3.983064
28 Feb 2024 20:50:00.000,9577.971081,13661.152469,-5532.431979,1.218003,4.953501,2.078750,5.508349,3.859227,3.930429
28 Feb 2024 20:51:00.000,9649.820070,13956.532897,-5406.998730,1.176499,4.893875,2.102371,5.454734,3.834537,3.879491
28 Feb 2024 20:52:00.000,9719.218334,14248.367369,-5280.191422,1.136280,4.835296,2.124570,5.402316,3.809831,3.830170
28 Feb 2024 20:53:00.000,9786.241223,14536.718060,-5152.092815,1.097289,4.777742,2.145430,5.351050,3.785132,3.782395
28 Feb 2024 20:54:00.000,9850.960774,14821.645819,-5022.780800,1.059471,4.721191,2.165032,5.300895,3.760463,3.736095
28 Feb 2024 20:55:00.000,9913.445881,15103.210154,-4892.328749,1.022777,4.665621,2.183446,5.251812,3.735842,3.691208
28 Feb 2024 20:56:00.000,9973.762477,15381.469229,-4760.805818,0.987158,4.611009,2.200741,5.203763,3.711287,3.647670
28 Feb 2024 20:57:00.000,10031.973681,15656.479863,-4628.277240,0.952569,4.557333,2.216980,5.156711,3.686813,3.605424
28 Feb 2024 20:58:00.000,10088.139959,15928.297539,-4494.804586,0.918967,4.504570,2.232221,5.110623,3.662433,3.564415
28 Feb 2024 20:59:00.000,10142.319257,16196.976413,-4360.446016,0.886310,4.452699,2.246521,5.065465,3.638158,3.524590
28 Feb 2024 21:00:00.000,10194.567138,16462.569335,-4225.256498,0.854560,4.401699,2.259929,5.021205,3.614000,3.485902
28 Feb 2024 21:01:00.000,10244.936902,16725.127865,-4089.288020,0.823680,4.351546,2.272495,4.977815,3.589966,3.448302
28 Feb 2024 21:02:00.000,10293.479708,16984.702295,-3952.589782,0.793636,4.302222,2.284264,4.935264,3.566064,3.411747
28 Feb 2024 21:03:00.000,10340.244677,17241.341672,-3815.208374,0.764394,4.253705,2.295276,4.893526,3.542302,3.376195
28 Feb 2024 21:04:00.000,10385.279002,17495.093825,-3677.187942,0.735924,4.205975,2.305572,4.852573,3.518685,3.341605
28 Feb 2024 21:05:00.000,10428.628040,17746.005392,-3538.570339,0.708195,4.159012,2.315189,4.812382,3.495217,3.307941
28 Feb 2024 21:06:00.000,10470.335406,17994.121843,-3399.395268,0.681178,4.112798,2.324161,4.772927,3.471904,3.275167
28 Feb 2024 21:07:00.000,10510.443059,18239.487515,-3259.700416,0.654848,4.067313,2.332521,4.734186,3.448748,3.243247
28 Feb 2024 21:08:00.000,10548.991382,18482.145632,-3119.521571,0.629179,4.022540,2.340300,4.696136,3.425753,3.212151
28 Feb 2024 21:09:00.000,10586.019257,18722.138340,-2978.892742,0.604145,3.978460,2.347526,4.658757,3.402920,3.181847
28 Feb 2024 21:10:00.000,10621.564140,18959.506732,-2837.846259,0.579725,3.935056,2.354227,4.622027,3.380253,3.152305
28 Feb 2024 21:11:00.000,10655.662127,19194.290878,-2696.412875,0.555895,3.892312,2.360428,4.585928,3.357751,3.123498
28 Feb 2024 21:12:00.000,10688.348018,19426.529851,-2554.621857,0.532634,3.850211,2.366153,4.550440,3.335417,3.095400
28 Feb 2024 21:13:00.000,10719.655378,19656.261755,-2412.501070,0.509924,3.808738,2.371425,4.515546,3.313251,3.067984
28 Feb 2024 21:14:00.000,10749.616592,19883.523753,-2270.077060,0.487743,3.767876,2.376264,4.481229,3.291253,3.041228
28 Feb 2024 21:15:00.000,10778.262922,20108.352095,-2127.375125,0.466075,3.727610,2.380693,4.447471,3.269424,3.015106
28 Feb 2024 21:16:00.000,10805.624557,20330.782141,-1984.419387,0.444901,3.687927,2.384728,4.414257,3.247763,2.989599
28 Feb 2024 21:17:00.000,10831.730659,20550.848388,-1841.232854,0.424205,3.648811,2.388389,4.381572,3.226271,2.964684
28 Feb 2024 21:18:00.000,10856.609410,20768.584497,-1697.837487,0.403971,3.610250,2.391692,4.349401,3.204946,2.940342
28 Feb 2024 21:19:00.000,10880.288057,20984.023312,-1554.254250,0.384184,3.572229,2.394654,4.317730,3.183789,2.916553
28 Feb 2024 21:20:00.000,10902.792947,21197.196891,-1410.503166,0.364828,3.534737,2.397290,4.286544,3.162797,2.893299
28 Feb 2024 21:21:00.000,10924.149575,21408.136524,-1266.603371,0.345891,3.497759,2.399614,4.255832,3.141971,2.870562
28 Feb 2024 21:22:00.000,10944.382610,21616.872755,-1122.573154,0.327358,3.461285,2.401640,4.225580,3.121308,2.848327
28 Feb 2024 21:23:00.000,10963.515938,21823.435409,-978.430006,0.309217,3.425301,2.403381,4.195777,3.100809,2.826575
28 Feb 2024 21:24:00.000,10981.572691,22027.853607,-834.190658,0.291456,3.389798,2.404849,4.166410,3.080471,2.805294
28 Feb 2024 21:25:00.000,10998.575279,22230.155791,-689.871126,0.274062,3.354762,2.406056,4.137468,3.060293,2.784466
28 Feb 2024 21:26:00.000,11014.545421,22430.369742,-545.486739,0.257025,3.320185,2.407013,4.108941,3.040274,2.764079
28 Feb 2024 21:27:00.000,11029.504170,22628.522600,-401.052179,0.240333,3.286054,2.407730,4.080818,3.020412,2.744119
28 Feb 2024 21:28:00.000,11043.471944,22824.640882,-256.581512,0.223977,3.252361,2.408218,4.053089,3.000706,2.724572
28 Feb 2024 21:29:00.000,11056.468548,23018.750501,-112.088221,0.207945,3.219094,2.408486,4.025743,2.981153,2.705427
28 Feb 2024 21:30:00.000,11068.513200,23210.876783,32.414773,0.192230,3.186244,2.408543,3.998773,2.961753,2.686671
28 Feb 2024 21:31:00.000,11079.624555,23401.044485,176.915073,0.176821,3.153803,2.408397,3.972168,2.942504,2.668292
28 Feb 2024 21:32:00.000,11089.820723,23589.277808,321.400789,0.161709,3.121760,2.408058,3.945919,2.923404,2.650281
28 Feb 2024 21:33:00.000,11099.119295,23775.600420,465.860511,0.146886,3.090108,2.407532,3.920019,2.904451,2.632625
28 Feb 2024 21:34:00.000,11107.537359,23960.035462,610.283286,0.132344,3.058837,2.406827,3.894459,2.885644,2.615315
28 Feb 2024 21:35:00.000,11115.091522,24142.605573,754.658596,0.118075,3.027939,2.405951,3.869232,2.866980,2.598342
28 Feb 2024 21:36:00.000,11121.797925,24323.332895,898.976338,0.104072,2.997406,2.404910,3.844328,2.848458,2.581694
28 Feb 2024 21:37:00.000,11127.672263,24502.239094,1043.226806,0.090326,2.967230,2.403709,3.819742,2.830077,2.565364
28 Feb 2024 21:38:00.000,11132.729801,24679.345371,1187.400671,0.076832,2.937404,2.402357,3.795466,2.811834,2.549343
28 Feb 2024 21:39:00.000,11136.985388,24854.672472,1331.488966,0.063581,2.907919,2.400858,3.771493,2.793728,2.533622
28 Feb 2024 21:40:00.000,11140.453473,25028.240707,1475.483067,0.050568,2.878770,2.399218,3.747815,2.775757,2.518193
28 Feb 2024 21:41:00.000,11143.148121,25200.069956,1619.374679,0.037787,2.849949,2.397442,3.724428,2.757918,2.503048
28 Feb 2024 21:42:00.000,11145.083024,25370.179686,1763.155820,0.025231,2.821448,2.395536,3.701324,2.740212,2.488180
28 Feb 2024 21:43:00.000,11146.271517,25538.588958,1906.818811,0.012894,2.793262,2.393504,3.678497,2.722635,2.473581
28 Feb 2024 21:44:00.000,11146.726588,25705.316442,2050.356258,0.000771,2.765384,2.391352,3.655942,2.705186,2.459245
28 Feb 2024 21:45:00.000,11146.460890,25870.380423,2193.761042,-0.011144,2.737808,2.389083,3.633653,2.687863,2.445163
28 Feb 2024 21:46:00.000,11145.486755,26033.798817,2337.026307,-0.022856,2.710527,2.386702,3.611623,2.670665,2.431331
28 Feb 2024 21:47:00.000,11143.816204,26195.589177,2480.145446,-0.034370,2.683536,2.384212,3.589849,2.653590,2.417742
28 Feb 2024 21:48:00.000,11141.460957,26355.768703,2623.112097,-0.045691,2.656828,2.381619,3.568323,2.636636,2.404389
28 Feb 2024 21:49:00.000,11138.432441,26514.354253,2765.920123,-0.056824,2.630399,2.378925,3.547043,2.619801,2.391266
28 Feb 2024 21:50:00.000,11134.741806,26671.362352,2908.563613,-0.067773,2.604242,2.376135,3.526001,2.603084,2.378368
28 Feb 2024 21:51:00.000,11130.399926,26826.809199,3051.036863,-0.078544,2.578353,2.373251,3.505195,2.586484,2.365690
28 Feb 2024 21:52:00.000,11125.417414,26980.710677,3193.334373,-0.089139,2.552725,2.370277,3.484618,2.569999,2.353226
28 Feb 2024 21:53:00.000,11119.804631,27133.082362,3335.450840,-0.099564,2.527355,2.367216,3.464267,2.553626,2.340970
28 Feb 2024 21:54:00.000,11113.571688,27283.939527,3477.381142,-0.109822,2.502237,2.364071,3.444138,2.537365,2.328919
28 Feb 2024 21:55:00.000,11106.728460,27433.297155,3619.120341,-0.119918,2.477366,2.360846,3.424225,2.521215,2.317066
28 Feb 2024 21:56:00.000,11099.284591,27581.169943,3760.663666,-0.129854,2.452738,2.357542,3.404525,2.505172,2.305408
28 Feb 2024 21:57:00.000,11091.249501,27727.572311,3902.006513,-0.139636,2.428348,2.354163,3.385034,2.489237,2.293939
28 Feb 2024 21:58:00.000,11082.632396,27872.518408,4043.144435,-0.149265,2.404192,2.350712,3.365748,2.473407,2.282656
28 Feb 2024 21:59:00.000,11073.442270,28016.022118,4184.073138,-0.158747,2.380264,2.347189,3.346664,2.457681,2.271554
28 Feb 2024 22:00:00.000,11063.687914,28158.097070,4324.788471,-0.168083,2.356562,2.343599,3.327776,2.442058,2.260629
28 Feb 2024 22:01:00.000,11053.377923,28298.756640,4465.286425,-0.177278,2.333081,2.339943,3.309083,2.426537,2.249877
28 Feb 2024 22:02:00.000,11042.520702,28438.013960,4605.563124,-0.186334,2.309816,2.336224,3.290580,2.411115,2.239295
28 Feb 2024 22:03:00.000,11031.124467,28575.881925,4745.614823,-0.195255,2.286765,2.332443,3.272264,2.395791,2.228877
28 Feb 2024 22:04:00.000,11019.197258,28712.373193,4885.437899,-0.204043,2.263922,2.328603,3.254131,2.380564,2.218622
28 Feb 2024 22:05:00.000,11006.746940,28847.500200,5025.028850,-0.212702,2.241285,2.324706,3.236179,2.365434,2.208524
28 Feb 2024 22:06:00.000,10993.781209,28981.275155,5164.384287,-0.221233,2.218850,2.320752,3.218405,2.350397,2.198582
28 Feb 2024 22:07:00.000,10980.307594,29113.710056,5303.500933,-0.229641,2.196612,2.316746,3.200805,2.335454,2.188791
28 Feb 2024 22:08:00.000,10966.333468,29244.816684,5442.375617,-0.237926,2.174570,2.312687,3.183376,2.320603,2.179148
28 Feb 2024 22:09:00.000,10951.866047,29374.606619,5581.005270,-0.246093,2.152719,2.308578,3.166116,2.305842,2.169650
28 Feb 2024 22:10:00.000,10936.912399,29503.091235,5719.386921,-0.254143,2.131055,2.304420,3.149021,2.291170,2.160295
28 Feb 2024 22:11:00.000,10921.479442,29630.281714,5857.517693,-0.262079,2.109576,2.300215,3.132090,2.276587,2.151078
28 Feb 2024 22:12:00.000,10905.573956,29756.189041,5995.394803,-0.269903,2.088279,2.295964,3.115319,2.262091,2.141998
28 Feb 2024 22:13:00.000,10889.202581,29880.824018,6133.015552,-0.277618,2.067161,2.291669,3.098705,2.247680,2.133051
28 Feb 2024 22:14:00.000,10872.371823,30004.197260,6270.377329,-0.285225,2.046217,2.287331,3.082247,2.233354,2.124235
28 Feb 2024 22:15:00.000,10855.088056,30126.319204,6407.477602,-0.292726,2.025447,2.282952,3.065941,2.219111,2.115547
28 Feb 2024 22:16:00.000,10837.357531,30247.200112,6544.313918,-0.300125,2.004846,2.278533,3.049785,2.204950,2.106985
28 Feb 2024 22:17:00.000,10819.186372,30366.850076,6680.883901,-0.307423,1.984411,2.274074,3.033778,2.190871,2.098545
28 Feb 2024 22:18:00.000,10800.580585,30485.279019,6817.185247,-0.314621,1.964141,2.269578,3.017916,2.176872,2.090227
28 Feb 2024 22:19:00.000,10781.546058,30602.496700,6953.215721,-0.321722,1.944032,2.265045,3.002198,2.162952,2.082026
28 Feb 2024 22:20:00.000,10762.088565,30718.512721,7088.973157,-0.328728,1.924081,2.260476,2.986621,2.149109,2.073941
28 Feb 2024 22:21:00.000,10742.213771,30833.336525,7224.455454,-0.335640,1.904287,2.255873,2.971183,2.135344,2.065970
28 Feb 2024 22:22:00.000,10721.927231,30946.977401,7359.660574,-0.342461,1.884646,2.251236,2.955882,2.121654,2.058111
28 Feb 2024 22:23:00.000,10701.234398,31059.444492,7494.586541,-0.349191,1.865157,2.246567,2.940716,2.108039,2.050361
28 Feb 2024 22:24:00.000,10680.140620,31170.746792,7629.231434,-0.355834,1.845816,2.241867,2.925683,2.094498,2.042718
28 Feb 2024 22:25:00.000,10658.651147,31280.893151,7763.593393,-0.362389,1.826621,2.237136,2.910781,2.081030,2.035181
28 Feb 2024 22:26:00.000,10636.771131,31389.892282,7897.670609,-0.368859,1.807571,2.232375,2.896009,2.067634,2.027747
28 Feb 2024 22:27:00.000,10614.505631,31497.752758,8031.461327,-0.375246,1.788662,2.227585,2.881364,2.054309,2.020415
28 Feb 2024 22:28:00.000,10591.859612,31604.483019,8164.963843,-0.381551,1.769893,2.222768,2.866845,2.041053,2.013182
28 Feb 2024 22:29:00.000,10568.837950,31710.091372,8298.176502,-0.387775,1.751261,2.217923,2.852449,2.027867,2.006047
28 Feb 2024 22:30:00.000,10545.445434,31814.585997,8431.097694,-0.393920,1.732765,2.213052,2.838176,2.014749,1.999008
28 Feb 2024 22:31:00.000,10521.686768,31917.974947,8563.725859,-0.399987,1.714401,2.208155,2.824024,2.001698,1.992063
28 Feb 2024 22:32:00.000,10497.566571,32020.266152,8696.059477,-0.405978,1.696169,2.203233,2.809990,1.988714,1.985211
28 Feb 2024 22:33:00.000,10473.089383,32121.467422,8828.097072,-0.411894,1.678066,2.198287,2.796074,1.975795,1.978450
28 Feb 2024 22:34:00.000,10448.259662,32221.586445,8959.837210,-0.417736,1.660090,2.193317,2.782273,1.962940,1.971778
28 Feb 2024 22:35:00.000,10423.081792,32320.630798,9091.278495,-0.423506,1.642240,2.188325,2.768587,1.950150,1.965194
28 Feb 2024 22:36:00.000,10397.560080,32418.607940,9222.419570,-0.429204,1.624513,2.183310,2.755014,1.937422,1.958697
28 Feb 2024 22:37:00.000,10371.698758,32515.525221,9353.259117,-0.434833,1.606907,2.178273,2.741551,1.924757,1.952284
28 Feb 2024 22:38:00.000,10345.501989,32611.389881,9483.795849,-0.440393,1.589421,2.173216,2.728199,1.912153,1.945955
28 Feb 2024 22:39:00.000,10318.973864,32706.209053,9614.028518,-0.445885,1.572053,2.168137,2.714956,1.899610,1.939708
28 Feb 2024 22:40:00.000,10292.118406,32799.989766,9743.955908,-0.451310,1.554802,2.163039,2.701819,1.887126,1.933541
28 Feb 2024 22:41:00.000,10264.939571,32892.738944,9873.576834,-0.456670,1.537665,2.157921,2.688789,1.874702,1.927454
28 Feb 2024 22:42:00.000,10237.441251,32984.463413,10002.890142,-0.461966,1.520641,2.152785,2.675863,1.862336,1.921444
28 Feb 2024 22:43:00.000,10209.627273,33075.169898,10131.894711,-0.467199,1.503728,2.147629,2.663040,1.850027,1.915512
28 Feb 2024 22:44:00.000,10181.501401,33164.865028,10260.589445,-0.472369,1.486925,2.142456,2.650320,1.837775,1.909654
28 Feb 2024 22:45:00.000,10153.067339,33253.555337,10388.973280,-0.477478,1.470230,2.137266,2.637701,1.825579,1.903871
28 Feb 2024 22:46:00.000,10124.328733,33341.247265,10517.045175,-0.482526,1.453642,2.132058,2.625181,1.813439,1.898161
28 Feb 2024 22:47:00.000,10095.289168,33427.947160,10644.804119,-0.487516,1.437158,2.126833,2.612760,1.801353,1.892523
28 Feb 2024 22:48:00.000,10065.952175,33513.661283,10772.249124,-0.492447,1.420778,2.121592,2.600436,1.789321,1.886955
28 Feb 2024 22:49:00.000,10036.321227,33598.395804,10899.379226,-0.497320,1.404501,2.116336,2.588209,1.777343,1.881457
28 Feb 2024 22:50:00.000,10006.399745,33682.156807,11026.193487,-0.502137,1.388324,2.111064,2.576077,1.765417,1.876027
28 Feb 2024 22:51:00.000,9976.191095,33764.950292,11152.690989,-0.506898,1.372246,2.105777,2.564040,1.753543,1.870665
28 Feb 2024 22:52:00.000,9945.698592,33846.782177,11278.870839,-0.511604,1.356266,2.100475,2.552096,1.741720,1.865369
28 Feb 2024 22:53:00.000,9914.925501,33927.658295,11404.732162,-0.516257,1.340383,2.095159,2.540244,1.729948,1.860139
28 Feb 2024 22:54:00.000,9883.875035,34007.584401,11530.274107,-0.520856,1.324595,2.089828,2.528483,1.718226,1.854973
28 Feb 2024 22:55:00.000,9852.550362,34086.566171,11655.495840,-0.525402,1.308901,2.084484,2.516812,1.706554,1.849870
28 Feb 2024 22:56:00.000,9820.954598,34164.609203,11780.396547,-0.529897,1.293300,2.079127,2.505231,1.694930,1.844830
28 Feb 2024 22:57:00.000,9789.090818,34241.719020,11904.975433,-0.534342,1.277790,2.073756,2.493739,1.683355,1.839851
28 Feb 2024 22:58:00.000,9756.962046,34317.901069,12029.231721,-0.538736,1.262370,2.068373,2.482334,1.671827,1.834933
28 Feb 2024 22:59:00.000,9724.571265,34393.160725,12153.164652,-0.543080,1.247040,2.062977,2.471016,1.660346,1.830074
28 Feb 2024 23:00:00.000,9691.921414,34467.503290,12276.773481,-0.547376,1.231797,2.057569,2.459783,1.648911,1.825274
28 Feb 2024 23:01:00.000,9659.015388,34540.933996,12400.057481,-0.551625,1.216640,2.052149,2.448636,1.637523,1.820532
28 Feb 2024 23:02:00.000,9625.856041,34613.458006,12523.015941,-0.555825,1.201569,2.046717,2.437573,1.626179,1.815848
28 Feb 2024 23:03:00.000,9592.446186,34685.080414,12645.648165,-0.559980,1.186583,2.041274,2.426593,1.614881,1.811219
28 Feb 2024 23:04:00.000,9558.788598,34755.806245,12767.953470,-0.564088,1.171680,2.035819,2.415696,1.603626,1.806646
28 Feb 2024 23:05:00.000,9524.886009,34825.640463,12889.931187,-0.568151,1.156858,2.030353,2.404881,1.592415,1.802128
28 Feb 2024 23:06:00.000,9490.741115,34894.587962,13011.580664,-0.572170,1.142118,2.024877,2.394147,1.581248,1.797664
28 Feb 2024 23:07:00.000,9456.356574,34962.653575,13132.901257,-0.576144,1.127458,2.019390,2.383493,1.570122,1.793253
28 Feb 2024 23:08:00.000,9421.735008,35029.842073,13253.892338,-0.580075,1.112877,2.013893,2.372919,1.559039,1.788894
28 Feb 2024 23:09:00.000,9386.879002,35096.158163,13374.553290,-0.583964,1.098374,2.008385,2.362424,1.547998,1.784587
28 Feb 2024 23:10:00.000,9351.791105,35161.606494,13494.883509,-0.587809,1.083948,2.002868,2.352008,1.536997,1.780331
28 Feb 2024 23:11:00.000,9316.473832,35226.191654,13614.882399,-0.591614,1.069597,1.997340,2.341669,1.526037,1.776126
28 Feb 2024 23:12:00.000,9280.929666,35289.918172,13734.549379,-0.595377,1.055322,1.991803,2.331407,1.515117,1.771970
28 Feb 2024 23:13:00.000,9245.161053,35352.790521,13853.883875,-0.599100,1.041121,1.986257,2.321222,1.504237,1.767863
28 Feb 2024 23:14:00.000,9209.170409,35414.813117,13972.885326,-0.602782,1.026993,1.980701,2.311112,1.493396,1.763805
28 Feb 2024 23:15:00.000,9172.960119,35475.990319,14091.553179,-0.606426,1.012937,1.975136,2.301077,1.482593,1.759794
28 Feb 2024 23:16:00.000,9136.532532,35536.326433,14209.886889,-0.610030,0.998953,1.969562,2.291117,1.471829,1.755830
28 Feb 2024 23:17:00.000,9099.889973,35595.825711,14327.885924,-0.613595,0.985039,1.963980,2.281231,1.461102,1.751913
28 Feb 2024 23:18:00.000,9063.034730,35654.492349,14445.549758,-0.617123,0.971194,1.958388,2.271419,1.450412,1.748041
28 Feb 2024 23:19:00.000,9025.969067,35712.330495,14562.877872,-0.620613,0.957418,1.952788,2.261679,1.439759,1.744215
28 Feb 2024 23:20:00.000,8988.695217,35769.344243,14679.869759,-0.624067,0.943710,1.947180,2.252012,1.429143,1.740433
28 Feb 2024 23:21:00.000,8951.215384,35825.537637,14796.524917,-0.627483,0.930069,1.941563,2.242417,1.418562,1.736696
28 Feb 2024 23:22:00.000,8913.531744,35880.914673,14912.842851,-0.630864,0.916494,1.935939,2.232892,1.408017,1.733002
28 Feb 2024 23:23:00.000,8875.646447,35935.479295,15028.823074,-0.634209,0.902984,1.930306,2.223439,1.397507,1.729351
28 Feb 2024 23:24:00.000,8837.561616,35989.235400,15144.465108,-0.637519,0.889539,1.924665,2.214056,1.387032,1.725743
28 Feb 2024 23:25:00.000,8799.279347,36042.186839,15259.768477,-0.640794,0.876158,1.919016,2.204743,1.376590,1.722177
28 Feb 2024 23:26:00.000,8760.801711,36094.337415,15374.732715,-0.644035,0.862840,1.913360,2.195500,1.366183,1.718652
28 Feb 2024 23:27:00.000,8722.130753,36145.690886,15489.357360,-0.647242,0.849584,1.907696,2.186325,1.355809,1.715168
28 Feb 2024 23:28:00.000,8683.268493,36196.250962,15603.641958,-0.650415,0.836389,1.902024,2.177219,1.345468,1.711724
28 Feb 2024 23:29:00.000,8644.216929,36246.021311,15717.586058,-0.653555,0.823256,1.896345,2.168181,1.335159,1.708321
