"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)","speed (km/sec)","vr (km/sec)","vi (km/sec)"
28 Feb 2024 21:43:30.000,1449.863251,6262.493805,-3.630867,-7.671624,1.776109,0.017876,7.874561,0.000000,7.874561
28 Feb 2024 21:44:00.000,1218.039782,6311.680824,-3.090503,-7.731879,1.492121,0.018028,7.874561,0.000000,7.874561
28 Feb 2024 21:44:30.000,984.560802,6352.289259,-2.545938,-7.781625,1.206105,0.018155,7.874561,0.000000,7.874561
28 Feb 2024 21:45:00.000,749.743647,6384.263917,-1.997913,-7.820794,0.918450,0.018258,7.874561,0.000000,7.874561
28 Feb 2024 21:45:30.000,513.907469,6407.561339,-1.447172,-7.849334,0.629546,0.018336,7.874561,0.000000,7.874561
28 Feb 2024 21:46:00.000,277.372810,6422.149859,-0.894465,-7.867205,0.339787,0.018389,7.874561,0.000000,7.874561
28 Feb 2024 21:46:30.000,40.461156,6428.009651,-0.340541,-7.874383,0.049566,0.018417,7.874561,0.000000,7.874561
28 Feb 2024 21:47:00.000,-196.505491,6425.132749,0.213845,-7.870859,-0.240722,0.018420,7.874561,0.000000,7.874561
28 Feb 2024 21:47:30.000,-433.205055,6413.523063,0.767940,-7.856637,-0.530683,0.018397,7.874561,0.000000,7.874561
28 Feb 2024 21:48:00.000,-669.315825,6393.196374,1.320992,-7.831736,-0.819923,0.018350,7.874561,0.000000,7.874561
28 Feb 2024 21:48:30.000,-904.516887,6364.180308,1.872248,-7.796191,-1.108049,0.018278,7.874561,0.000000,7.874561
28 Feb 2024 21:49:00.000,-1138.488566,6326.514302,2.420960,-7.750050,-1.394668,0.018181,7.874561,0.000000,7.874561
28 Feb 2024 21:49:30.000,-1370.912857,6280.249552,2.966381,-7.693375,-1.679392,0.018059,7.874561,0.000000,7.874561
28 Feb 2024 21:50:00.000,-1601.473858,6225.448937,3.507771,-7.626244,-1.961833,0.017913,7.874561,0.000000,7.874561
28 Feb 2024 21:50:30.000,-1829.858200,6162.186941,4.044392,-7.548747,-2.241608,0.017743,7.874561,-0.000000,7.874561
28 Feb 2024 21:51:00.000,-2055.755472,6090.549548,4.575517,-7.460990,-2.518336,0.017548,7.874561,-0.000000,7.874561
28 Feb 2024 21:51:30.000,-2278.858643,6010.634123,5.100423,-7.363093,-2.791642,0.017329,7.874561,-0.000000,7.874561
28 Feb 2024 21:52:00.000,-2498.864481,5922.549285,5.618397,-7.255188,-3.061153,0.017087,7.874561,-0.000000,7.874561
28 Feb 2024 21:52:30.000,-2715.473962,5826.414755,6.128734,-7.137422,-3.326503,0.016822,7.874561,-0.000000,7.874561
28 Feb 2024 21:53:00.000,-2928.392679,5722.361194,6.630742,-7.009955,-3.587332,0.016534,7.874561,-0.000000,7.874561
28 Feb 2024 21:53:30.000,-3137.331243,5610.530030,7.123737,-6.872961,-3.843286,0.016223,7.874561,-0.000000,7.874561
28 Feb 2024 21:54:00.000,-3342.005671,5491.073258,7.607050,-6.726625,-4.094016,0.015891,7.874561,-0.000000,7.874561
28 Feb 2024 21:54:30.000,-3542.137779,5364.153238,8.080023,-6.571147,-4.339181,0.015536,7.874561,-0.000000,7.874561
28 Feb 2024 21:55:00.000,-3737.455555,5229.942476,8.542015,-6.406737,-4.578449,0.015161,7.874561,-0.000000,7.874561
28 Feb 2024 21:55:30.000,-3927.693530,5088.623385,8.992397,-6.233620,-4.811494,0.014765,7.874561,-0.000000,7.874561
28 Feb 2024 21:56:00.000,-4112.593142,4940.388042,9.430556,-6.052030,-5.037999,0.014349,7.874561,-0.000000,7.874561
28 Feb 2024 21:56:30.000,-4291.903082,4785.437920,9.855898,-5.862214,-5.257657,0.013913,7.874561,-0.000000,7.874561
28 Feb 2024 21:57:00.000,-4465.379639,4623.983622,10.267844,-5.664431,-5.470169,0.013459,7.874561,-0.000000,7.874561
28 Feb 2024 21:57:30.000,-4632.787031,4456.244591,10.665835,-5.458948,-5.675246,0.012986,7.874561,-0.000000,7.874561
28 Feb 2024 21:58:00.000,-4793.897723,4282.448811,11.049329,-5.246047,-5.872609,0.012495,7.874561,-0.000000,7.874561
28 Feb 2024 21:58:30.000,-4948.492742,4102.832498,11.417805,-5.026015,-6.061991,0.011988,7.874561,-0.000000,7.874561
28 Feb 2024 21:59:00.000,-5096.361968,3917.639779,11.770763,-4.799152,-6.243134,0.011464,7.874561,-0.000000,7.874561
28 Feb 2024 21:59:30.000,-5237.304422,3727.122360,12.107722,-4.565766,-6.415791,0.010925,7.874561,-0.000000,7.874561
28 Feb 2024 22:00:00.000,-5371.128541,3531.539186,12.428225,-4.326174,-6.579728,0.010371,7.874561,-0.000000,7.874561
28 Feb 2024 22:00:30.000,-5497.652438,3331.156085,12.731835,-4.080702,-6.734722,0.009803,7.874561,-0.000000,7.874561
28 Feb 2024 22:01:00.000,-5616.704145,3126.245410,13.018142,-3.829685,-6.880562,0.009221,7.874561,-0.000000,7.874561
28 Feb 2024 22:01:30.000,-5728.121853,2917.085668,13.286754,-3.573462,-7.017051,0.008627,7.874561,-0.000000,7.874561
28 Feb 2024 22:02:00.000,-5831.754126,2703.961139,13.537308,-3.312382,-7.144002,0.008021,7.874561,-0.000000,7.874561
28 Feb 2024 22:02:30.000,-5927.460113,2487.161495,13.769463,-3.046800,-7.261244,0.007404,7.874561,-0.000000,7.874561
28 Feb 2024 22:03:00.000,-6015.109733,2266.981400,13.982902,-2.777077,-7.368616,0.006778,7.874561,-0.000000,7.874561
28 Feb 2024 22:03:30.000,-6094.583857,2043.720114,14.177336,-2.503579,-7.465973,0.006142,7.874561,-0.000000,7.874561
28 Feb 2024 22:04:00.000,-6165.774466,1817.681086,14.352502,-2.226679,-7.553183,0.005497,7.874561,-0.000000,7.874561
28 Feb 2024 22:04:30.000,-6228.584801,1589.171539,14.508160,-1.946752,-7.630127,0.004845,7.874561,-0.000000,7.874561
28 Feb 2024 22:05:00.000,-6282.929493,1358.502053,14.644099,-1.664179,-7.696700,0.004187,7.874561,-0.000000,7.874561
28 Feb 2024 22:05:30.000,-6328.734678,1125.986146,14.760134,-1.379345,-7.752812,0.003523,7.874561,-0.000000,7.874561
28 Feb 2024 22:06:00.000,-6365.938101,891.939843,14.856108,-1.092635,-7.798387,0.002854,7.874561,-0.000000,7.874561
28 Feb 2024 22:06:30.000,-6394.489195,656.681252,14.931890,-0.804441,-7.833363,0.002181,7.874561,-0.000000,7.874561
28 Feb 2024 22:07:00.000,-6414.349155,420.530125,14.987377,-0.515153,-7.857692,0.001506,7.874561,-0.000000,7.874561
28 Feb 2024 22:07:30.000,-6425.490989,183.807431,15.022494,-0.225165,-7.871341,0.000828,7.874561,-0.000000,7.874561
28 Feb 2024 22:08:00.000,-6427.899552,-53.165087,15.037193,0.065129,-7.874291,0.000149,7.874561,0.000000,7.874561
28 Feb 2024 22:08:30.000,-6421.571571,-290.065345,15.031454,0.355334,-7.866539,-0.000530,7.874561,0.000000,7.874561
28 Feb 2024 22:09:00.000,-6406.515647,-526.571358,15.005285,0.645056,-7.848096,-0.001209,7.874561,0.000000,7.874561
28 Feb 2024 22:09:30.000,-6382.752244,-762.361676,14.958721,0.933902,-7.818985,-0.001885,7.874561,0.000000,7.874561
28 Feb 2024 22:10:00.000,-6350.313658,-997.115823,14.891826,1.221479,-7.779247,-0.002560,7.874561,0.000000,7.874561
28 Feb 2024 22:10:30.000,-6309.243981,-1230.514730,14.804691,1.507395,-7.728936,-0.003230,7.874561,0.000000,7.874561
28 Feb 2024 22:11:00.000,-6259.599032,-1462.241170,14.697434,1.791262,-7.668120,-0.003897,7.874561,0.000000,7.874561
28 Feb 2024 22:11:30.000,-6201.446286,-1691.980191,14.570200,2.072695,-7.596882,-0.004558,7.874561,0.000000,7.874561
28 Feb 2024 22:12:00.000,-6134.864782,-1919.419539,14.423164,2.351311,-7.515319,-0.005212,7.874561,0.000000,7.874561
28 Feb 2024 22:12:30.000,-6059.945016,-2144.250090,14.256524,2.626731,-7.423541,-0.005860,7.874561,0.000000,7.874561
28 Feb 2024 22:13:00.000,-5976.788815,-2366.166262,14.070507,2.898581,-7.321673,-0.006500,7.874561,0.000000,7.874561
28 Feb 2024 22:13:30.000,-5885.509201,-2584.866435,13.865366,3.166491,-7.209854,-0.007131,7.874561,0.000000,7.874561
28 Feb 2024 22:14:00.000,-5786.230239,-2800.053361,13.641379,3.430097,-7.088235,-0.007752,7.874561,0.000000,7.874561
28 Feb 2024 22:14:30.000,-5679.086864,-3011.434567,13.398852,3.689041,-6.956983,-0.008363,7.874561,0.000000,7.874561
28 Feb 2024 22:15:00.000,-5564.224702,-3218.722751,13.138114,3.942972,-6.816274,-0.008962,7.874561,0.000000,7.874561
28 Feb 2024 22:15:30.000,-5441.799868,-3421.636176,12.859519,4.191543,-6.666302,-0.009549,7.874561,0.000000,7.874561
28 Feb 2024 22:16:00.000,-5311.978757,-3619.899050,12.563446,4.434417,-6.507269,-0.010123,7.874561,0.000000,7.874561
28 Feb 2024 22:16:30.000,-5174.937818,-3813.241902,12.250297,4.671264,-6.339391,-0.010684,7.874561,0.000000,7.874561
28 Feb 2024 22:17:00.000,-5030.863310,-4001.401948,11.920498,4.901762,-6.162897,-0.011230,7.874561,0.000000,7.874561
28 Feb 2024 22:17:30.000,-4879.951053,-4184.123449,11.574497,5.125598,-5.978027,-0.011760,7.874561,0.000000,7.874561
28 Feb 2024 22:18:00.000,-4722.406163,-4361.158057,11.212764,5.342467,-5.785032,-0.012275,7.874561,0.000000,7.874561
28 Feb 2024 22:18:30.000,-4558.442767,-4532.265153,10.835792,5.552075,-5.584174,-0.012773,7.874561,0.000000,7.874561
28 Feb 2024 22:19:00.000,-4388.283718,-4697.212175,10.444092,5.754137,-5.375726,-0.013254,7.874561,0.000000,7.874561
28 Feb 2024 22:19:30.000,-4212.160289,-4855.774935,10.038197,5.948379,-5.159972,-0.013716,7.874561,0.000000,7.874561
28 Feb 2024 22:20:00.000,-4030.311861,-5007.737920,9.618658,6.134535,-4.937204,-0.014160,7.874561,0.000000,7.874561
28 Feb 2024 22:20:30.000,-3842.985594,-5152.894588,9.186046,6.312353,-4.707726,-0.014585,7.874561,0.000000,7.874561
28 Feb 2024 22:21:00.000,-3650.436095,-5291.047647,8.740949,6.481592,-4.471850,-0.014990,7.874561,0.000000,7.874561
28 Feb 2024 22:21:30.000,-3452.925069,-5422.009326,8.283971,6.642022,-4.229895,-0.015374,7.874561,0.000000,7.874561
28 Feb 2024 22:22:00.000,-3250.720965,-5545.601628,7.815734,6.793424,-3.982192,-0.015738,7.874561,0.000000,7.874561
28 Feb 2024 22:22:30.000,-3044.098612,-5661.656569,7.336874,6.935592,-3.729076,-0.016080,7.874561,0.000000,7.874561
28 Feb 2024 22:23:00.000,-2833.338841,-5770.016413,6.848042,7.068334,-3.470891,-0.016400,7.874561,0.000000,7.874561
28 Feb 2024 22:23:30.000,-2618.728110,-5870.533882,6.349903,7.191469,-3.207989,-0.016698,7.874561,0.000000,7.874561
28 Feb 2024 22:24:00.000,-2400.558108,-5963.072356,5.843133,7.304830,-2.940727,-0.016974,7.874561,0.000000,7.874561
28 Feb 2024 22:24:30.000,-2179.125364,-6047.506060,5.328422,7.408262,-2.669468,-0.017226,7.874561,0.000000,7.874561
28 Feb 2024 22:25:00.000,-1954.730839,-6123.720236,4.806468,7.501625,-2.394581,-0.017455,7.874561,0.000000,7.874561
28 Feb 2024 22:25:30.000,-1727.679523,-6191.611297,4.277981,7.584793,-2.116439,-0.017660,7.874561,0.000000,7.874561
28 Feb 2024 22:26:00.000,-1498.280014,-6251.086968,3.743680,7.657651,-1.835420,-0.017841,7.874561,-0.000000,7.874561
28 Feb 2024 22:26:30.000,-1266.844102,-6302.066411,3.204291,7.720101,-1.551907,-0.017998,7.874561,-0.000000,7.874561
28 Feb 2024 22:27:00.000,-1033.686347,-6344.480337,2.660546,7.772059,-1.266285,-0.018131,7.874561,-0.000000,7.874561
28 Feb 2024 22:27:30.000,-799.123647,-6378.271100,2.113186,7.813453,-0.978941,-0.018239,7.874561,-0.000000,7.874561
28 Feb 2024 22:28:00.000,-563.474810,-6403.392772,1.562953,7.844227,-0.690267,-0.018322,7.874561,-0.000000,7.874561
28 Feb 2024 22:28:30.000,-327.060120,-6419.811208,1.010596,7.864340,-0.400655,-0.018380,7.874561,-0.000000,7.874561
28 Feb 2024 22:29:00.000,-90.200903,-6427.504094,0.456866,7.873764,-0.110498,-0.018413,7.874561,-0.000000,7.874561
28 Feb 2024 22:29:30.000,146.780911,-6426.460974,-0.097486,7.872486,0.179809,-0.018421,7.874561,-0.000000,7.874561
28 Feb 2024 22:30:00.000,383.563226,-6416.683265,-0.651705,7.860508,0.469871,-0.018404,7.874561,-0.000000,7.874561
28 Feb 2024 22:30:30.000,619.824218,-6398.184256,-1.205038,7.837846,0.759295,-0.018362,7.874561,-0.000000,7.874561
28 Feb 2024 22:31:00.000,855.242769,-6370.989092,-1.756733,7.804532,1.047687,-0.018295,7.874561,-0.000000,7.874561
28 Feb 2024 22:31:30.000,1089.498909,-6335.134734,-2.306041,7.760610,1.334655,-0.018203,7.874561,-0.000000,7.874561
28 Feb 2024 22:32:00.000,1322.274245,-6290.669915,-2.852215,7.706140,1.619809,-0.018087,7.874561,-0.000000,7.874561
28 Feb 2024 22:32:30.000,1553.252399,-6237.655068,-3.394511,7.641196,1.902761,-0.017946,7.874561,-0.000000,7.874561
28 Feb 2024 22:33:00.000,1782.119435,-6176.162251,-3.932195,7.565867,2.183127,-0.017780,7.874561,-0.000000,7.874561
28 Feb 2024 22:33:30.000,2008.564285,-6106.275041,-4.464533,7.480254,2.460526,-0.017591,7.874561,-0.000000,7.874561
28 Feb 2024 22:34:00.000,2232.279175,-6028.088426,-4.990804,7.384475,2.734581,-0.017377,7.874561,-0.000000,7.874561
28 Feb 2024 22:34:30.000,2452.960040,-5941.708674,-5.510291,7.278659,3.004919,-0.017140,7.874561,-0.000000,7.874561
28 Feb 2024 22:35:00.000,2670.306940,-5847.253190,-6.022289,7.162950,3.271173,-0.016880,7.874561,-0.000000,7.874561
28 Feb 2024 22:35:30.000,2884.024466,-5744.850353,-6.526102,7.037505,3.532981,-0.016596,7.874561,-0.000000,7.874561
28 Feb 2024 22:36:00.000,3093.822141,-5634.639346,-7.021045,6.902495,3.789986,-0.016290,7.874561,-0.000000,7.874561
28 Feb 2024 22:36:30.000,3299.414817,-5516.769962,-7.506445,6.758104,4.041841,-0.015962,7.874561,-0.000000,7.874561
28 Feb 2024 22:37:00.000,3500.523060,-5391.402405,-7.981642,6.604527,4.288202,-0.015612,7.874561,-0.000000,7.874561
28 Feb 2024 22:37:30.000,3696.873533,-5258.707069,-8.445991,6.441974,4.528735,-0.015241,7.874561,-0.000000,7.874561
28 Feb 2024 22:38:00.000,3888.199362,-5118.864310,-8.898861,6.270665,4.763113,-0.014850,7.874561,-0.000000,7.874561
28 Feb 2024 22:38:30.000,4074.240507,-4972.064194,-9.339636,6.090833,4.991016,-0.014438,7.874561,-0.000000,7.874561
28 Feb 2024 22:39:00.000,4254.744107,-4818.506248,-9.767716,5.902723,5.212137,-0.014006,7.874561,-0.000000,7.874561
28 Feb 2024 22:39:30.000,4429.464829,-4658.399182,-10.182521,5.706590,5.426173,-0.013556,7.874561,-0.000000,7.874561
28 Feb 2024 22:40:00.000,4598.165200,-4491.960605,-10.583486,5.502701,5.632834,-0.013087,7.874561,-0.000000,7.874561
28 Feb 2024 22:40:30.000,4760.615928,-4319.416735,-10.970067,5.291333,5.831839,-0.012600,7.874561,-0.000000,7.874561
28 Feb 2024 22:41:00.000,4916.596218,-4141.002087,-11.341737,5.072773,6.022917,-0.012096,7.874561,-0.000000,7.874561
28 Feb 2024 22:41:30.000,5065.894067,-3956.959154,-11.697993,4.847318,6.205810,-0.011576,7.874561,-0.000000,7.874561
28 Feb 2024 22:42:00.000,5208.306556,-3767.538081,-12.038348,4.615275,6.380268,-0.011039,7.874561,-0.000000,7.874561
28 Feb 2024 22:42:30.000,5343.640122,-3572.996321,-12.362342,4.376959,6.546054,-0.010488,7.874561,-0.000000,7.874561
28 Feb 2024 22:43:00.000,5471.710827,-3373.598287,-12.669533,4.132695,6.702943,-0.009923,7.874561,-0.000000,7.874561
28 Feb 2024 22:43:30.000,5592.344601,-3169.614993,-12.959505,3.882813,6.850721,-0.009344,7.874561,-0.000000,7.874561
28 Feb 2024 22:44:00.000,5705.377484,-2961.323686,-13.231862,3.627654,6.989188,-0.008753,7.874561,-0.000000,7.874561
28 Feb 2024 22:44:30.000,5810.655846,-2749.007466,-13.486235,3.367564,7.118156,-0.008149,7.874561,-0.000000,7.874561
28 Feb 2024 22:45:00.000,5908.036598,-2532.954904,-13.722278,3.102897,7.237450,-0.007535,7.874561,-0.000000,7.874561
28 Feb 2024 22:45:30.000,5997.387382,-2313.459652,-13.939671,2.834013,7.346906,-0.006910,7.874561,-0.000000,7.874561
28 Feb 2024 22:46:00.000,6078.586758,-2090.820038,-14.138117,2.561277,7.446377,-0.006276,7.874561,-0.000000,7.874561
28 Feb 2024 22:46:30.000,6151.524361,-1865.338665,-14.317347,2.285060,7.535726,-0.005633,7.874561,-0.000000,7.874561
28 Feb 2024 22:47:00.000,6216.101059,-1637.321999,-14.477118,2.005737,7.614834,-0.004983,7.874561,-0.000000,7.874561
28 Feb 2024 22:47:30.000,6272.229081,-1407.079950,-14.617211,1.723688,7.683592,-0.004326,7.874561,-0.000000,7.874561
28 Feb 2024 22:48:00.000,6319.832140,-1174.925454,-14.737438,1.439296,7.741907,-0.003663,7.874561,-0.000000,7.874561
28 Feb 2024 22:48:30.000,6358.845536,-941.174046,-14.837634,1.152948,7.789699,-0.002995,7.874561,-0.000000,7.874561
28 Feb 2024 22:49:00.000,6389.216244,-706.143433,-14.917664,0.865033,7.826903,-0.002323,7.874561,-0.000000,7.874561
28 Feb 2024 22:49:30.000,6410.902984,-470.153057,-14.977418,0.575942,7.853470,-0.001648,7.874561,-0.000000,7.874561
28 Feb 2024 22:50:00.000,6423.876282,-233.523668,-15.016815,0.286068,7.869363,-0.000970,7.874561,-0.000000,7.874561
28 Feb 2024 22:50:30.000,6428.118504,3.423117,-15.035802,-0.004194,7.874559,-0.000291,7.874561,-0.000000,7.874561
28 Feb 2024 22:51:00.000,6423.623884,240.365249,-15.034353,-0.294451,7.869053,0.000388,7.874561,0.000000,7.874561
28 Feb 2024 22:51:30.000,6410.398532,476.980686,-15.012470,-0.584307,7.852852,0.001066,7.874561,0.000000,7.874561
28 Feb 2024 22:52:00.000,6388.460423,712.947831,-14.970183,-0.873370,7.825978,0.001743,7.874561,0.000000,7.874561
28 Feb 2024 22:52:30.000,6357.839374,947.945965,-14.907548,-1.161245,7.788466,0.002418,7.874561,0.000000,7.874561
28 Feb 2024 22:53:00.000,6318.577004,1181.655689,-14.824652,-1.447542,7.740369,0.003090,7.874561,0.000000,7.874561
28 Feb 2024 22:53:30.000,6270.726677,1413.759354,-14.721607,-1.731872,7.681752,0.003757,7.874561,0.000000,7.874561
28 Feb 2024 22:54:00.000,6214.353429,1643.941493,-14.598553,-2.013847,7.612694,0.004419,7.874561,0.000000,7.874561
28 Feb 2024 22:54:30.000,6149.533880,1871.889254,-14.455657,-2.293086,7.533288,0.005075,7.874561,0.000000,7.874561
28 Feb 2024 22:55:00.000,6076.356132,2097.292817,-14.293114,-2.569208,7.443644,0.005725,7.874561,0.000000,7.874561
28 Feb 2024 22:55:30.000,5994.919643,2319.845824,-14.111144,-2.841837,7.343883,0.006366,7.874561,0.000000,7.874561
28 Feb 2024 22:56:00.000,5905.335099,2539.245789,-13.909994,-3.110605,7.234141,0.006999,7.874561,0.000000,7.874561
28 Feb 2024 22:56:30.000,5807.724260,2755.194512,-13.689939,-3.375144,7.114566,0.007622,7.874561,0.000000,7.874561
28 Feb 2024 22:57:00.000,5702.219794,2967.398486,-13.451277,-3.635097,6.985321,0.008235,7.874561,0.000000,7.874561
28 Feb 2024 22:57:30.000,5588.965099,3175.569290,-13.194332,-3.890108,6.846582,0.008837,7.874561,0.000000,7.874561
28 Feb 2024 22:58:00.000,5468.114107,3379.423988,-12.919454,-4.139832,6.698537,0.009427,7.874561,0.000000,7.874561
28 Feb 2024 22:58:30.000,5339.831073,3578.685508,-12.627017,-4.383930,6.541388,0.010004,7.874561,0.000000,7.874561
28 Feb 2024 22:59:00.000,5204.290354,3773.083021,-12.317418,-4.622069,6.375349,0.010567,7.874561,0.000000,7.874561
28 Feb 2024 22:59:30.000,5061.676171,3962.352312,-11.991077,-4.853926,6.200644,0.011116,7.874561,0.000000,7.874561
28 Feb 2024 23:00:00.000,4912.182361,4146.236131,-11.648438,-5.079186,6.017511,0.011650,7.874561,0.000000,7.874561
28 Feb 2024 23:00:30.000,4756.012110,4324.484552,-11.289967,-5.297542,5.826200,0.012168,7.874561,0.000000,7.874561
28 Feb 2024 23:01:00.000,4593.377677,4496.855307,-10.916152,-5.508698,5.626970,0.012670,7.874561,0.000000,7.874561
28 Feb 2024 23:01:30.000,4424.500108,4663.114116,-10.527499,-5.712367,5.420092,0.013154,7.874561,0.000000,7.874561
28 Feb 2024 23:02:00.000,4249.608936,4823.035006,-10.124538,-5.908272,5.205847,0.013621,7.874561,0.000000,7.874561
28 Feb 2024 23:02:30.000,4068.941866,4976.400621,-9.707817,-6.096146,4.984527,0.014068,7.874561,0.000000,7.874561
28 Feb 2024 23:03:00.000,3882.744453,5123.002511,-9.277900,-6.275735,4.756432,0.014497,7.874561,0.000000,7.874561
28 Feb 2024 23:03:30.000,3691.269769,5262.641421,-8.835374,-6.446794,4.521872,0.014906,7.874561,0.000000,7.874561
28 Feb 2024 23:04:00.000,3494.778058,5395.127559,-8.380839,-6.609091,4.281166,0.015295,7.874561,0.000000,7.874561
28 Feb 2024 23:04:30.000,3293.536386,5520.280855,-7.914913,-6.762406,4.034641,0.015663,7.874561,0.000000,7.874561
28 Feb 2024 23:05:00.000,3087.818270,5637.931207,-7.438229,-6.906528,3.782633,0.016010,7.874561,0.000000,7.874561
28 Feb 2024 23:05:30.000,2877.903315,5747.918708,-6.951435,-7.041264,3.525483,0.016335,7.874561,0.000000,7.874561
28 Feb 2024 23:06:00.000,2664.076829,5850.093868,-6.455194,-7.166430,3.263542,0.016638,7.874561,0.000000,7.874561
28 Feb 2024 23:06:30.000,2446.629437,5944.317815,-5.950179,-7.281855,2.997165,0.016918,7.874561,0.000000,7.874561
28 Feb 2024 23:07:00.000,2225.856683,6030.462483,-5.437076,-7.387384,2.726715,0.017175,7.874561,0.000000,7.874561
28 Feb 2024 23:07:30.000,2002.058635,6108.410787,-4.916584,-7.482871,2.452558,0.017409,7.874561,0.000000,7.874561
28 Feb 2024 23:08:00.000,1775.539468,6178.056784,-4.389409,-7.568188,2.175068,0.017619,7.874561,0.000000,7.874561
28 Feb 2024 23:08:30.000,1546.607059,6239.305813,-3.856269,-7.643219,1.894622,0.017805,7.874561,0.000000,7.874561
28 Feb 2024 23:09:00.000,1315.572564,6292.074627,-3.317887,-7.707861,1.611600,0.017967,7.874561,0.000000,7.874561
28 Feb 2024 23:09:30.000,1082.749995,6336.291505,-2.774995,-7.762027,1.326389,0.018105,7.874561,0.000000,7.874561
28 Feb 2024 23:10:00.000,848.455795,6371.896350,-2.228332,-7.805644,1.039374,0.018218,7.874561,0.000000,7.874561
28 Feb 2024 23:10:30.000,613.008409,6398.840767,-1.678641,-7.838651,0.750947,0.018306,7.874561,0.000000,7.874561
28 Feb 2024 23:11:00.000,376.727846,6417.088137,-1.126667,-7.861004,0.461499,0.018370,7.874561,0.000000,7.874561
28 Feb 2024 23:11:30.000,139.935249,6426.613656,-0.573163,-7.872673,0.171424,0.018408,7.874561,0.000000,7.874561
28 Feb 2024 23:12:00.000,-97.047542,6427.404380,-0.018879,-7.873642,-0.118884,0.018421,7.874561,0.000000,7.874561
28 Feb 2024 23:12:30.000,-333.898430,6419.459233,0.535430,-7.863909,-0.409031,0.018410,7.874561,0.000000,7.874561
28 Feb 2024 23:13:00.000,-570.295496,6402.789014,1.089012,-7.843487,-0.698621,0.018373,7.874561,0.000000,7.874561
28 Feb 2024 23:13:30.000,-805.917439,6377.416380,1.641113,-7.812406,-0.987262,0.018311,7.874561,0.000000,7.874561
28 Feb 2024 23:14:00.000,-1040.444012,6343.375816,2.190984,-7.770705,-1.274562,0.018225,7.874561,0.000000,7.874561
